Shape_Leng,Shape_Area,ADM2_EN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,SD_EN,SD_PCODE
0.72656675207,0.01537480298,Orumba South,NG004020,Orumba South,,,Anambra,NG004,Nigeria,NG,2016-11-29,2019-04-17,,Anambra South,NG00403
2.11528658475,0.11665374466,Ose,NG029017,Ose,,,Ondo,NG029,Nigeria,NG,2016-11-29,2019-04-17,,Ondo North,NG02902
1.02992359878,0.04169606290,Oshimili North,NG010014,Oshimili North,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta North,NG01002
0.90426991341,0.02176486633,Oshimili South,NG010015,Oshimili South,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta North,NG01002
0.31535232301,0.00360760300,Oshodi-Isolo,NG025018,Oshodi-Isolo,,,Lagos,NG025,Nigeria,NG,2016-11-29,2019-04-17,,Lagos West,NG02501
0.60480352481,0.01425380100,Osisioma Ngwa,NG001011,Osisioma Ngwa,,,Abia,NG001,Nigeria,NG,2016-11-29,2019-04-17,,Abia South,NG00103
0.36162021172,0.00499900546,Osogbo,NG030030,Osogbo,,,Osun,NG030,Nigeria,NG,2016-11-29,2019-04-17,,Osun Central,NG03001
1.99992578229,0.11162316375,Oturkpo,NG007019,Oturkpo,,,Benue,NG007,Nigeria,NG,2016-11-29,2019-04-17,,Benue South,NG00703
3.27152501592,0.19113515598,Ovia North East,NG012014,Ovia North East,,,Edo,NG012,Nigeria,NG,2016-11-29,2019-04-17,,Edo South,NG01201
2.66618161961,0.22659788650,Ovia South West,NG012015,Ovia South West,,,Edo,NG012,Nigeria,NG,2016-11-29,2019-04-17,,Edo South,NG01201
1.51909008519,0.10051237770,Owan East,NG012016,Owan East,,,Edo,NG012,Nigeria,NG,2016-11-29,2019-04-17,,Edo North,NG01203
1.15128345839,0.06053687253,Owan West,NG012017,Owan West,,,Edo,NG012,Nigeria,NG,2016-11-29,2019-04-17,,Edo North,NG01203
0.28891021417,0.00459391073,Owerri-Municipal,NG017026,Owerri-Municipal,,,Imo,NG017,Nigeria,NG,2016-11-29,2019-04-17,,Imo East,NG01701
0.70208577988,0.01582607745,Owerri North,NG017024,Owerri North,,,Imo,NG017,Nigeria,NG,2016-11-29,2019-04-17,,Imo East,NG01701
0.88180527488,0.02336178222,Owerri West,NG017025,Owerri West,,,Imo,NG017,Nigeria,NG,2016-11-29,2019-04-17,,Imo East,NG01701
1.49739803276,0.09318505394,Owo,NG029018,Owo,,,Ondo,NG029,Nigeria,NG,2016-11-29,2019-04-17,,Ondo North,NG02902
0.83277959615,0.04147408389,Oye,NG013016,Oye,,,Ekiti,NG013,Nigeria,NG,2016-11-29,2019-04-17,,Ekiti North,NG01303
0.46152623034,0.01103688005,Oyi,NG004021,Oyi,,,Anambra,NG004,Nigeria,NG,2016-11-29,2019-04-17,,Anambra North,NG00402
0.92194518163,0.02015966854,Oyigbo,NG033021,Oyigbo,,,Rivers,NG033,Nigeria,NG,2016-11-29,2019-04-17,,Rivers South East,NG03302
1.06547286866,0.02929515498,Oyo East,NG031029,Oyo East,,,Oyo,NG031,Nigeria,NG,2016-11-29,2019-04-17,,Oyo Central,NG03101
1.35834406149,0.04884245216,Oyo West,NG031030,Oyo West,,,Oyo,NG031,Nigeria,NG,2016-11-29,2019-04-17,,Oyo Central,NG03101
1.44718453594,0.04174781694,Oyun,NG024015,Oyun,,,Kwara,NG024,Nigeria,NG,2016-11-29,2019-04-17,,Kwara South,NG02403
2.82587558748,0.17198112719,Paikoro,NG027019,Paikoro,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger East,NG02701
2.04354339833,0.11805807857,Pankshin,NG032013,Pankshin,,,Plateau,NG032,Nigeria,NG,2016-11-29,2019-04-17,,Plateau Central,NG03201
0.94675067453,0.01843803188,Patani,NG010016,Patani,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta South,NG01003
2.22170052914,0.23892830079,Pategi,NG024016,Pategi,,,Kwara,NG024,Nigeria,NG,2016-11-29,2019-04-17,,Kwara North,NG02402
0.51517478354,0.00881985127,Port-Harcourt,NG033022,Port-Harcourt,,,Rivers,NG033,Nigeria,NG,2016-11-29,2019-04-17,,Rivers East,NG03301
0.90595286325,0.04776171961,Potiskum,NG036014,Potiskum,,,Yobe,NG036,Nigeria,NG,2016-11-29,2019-04-17,,Yobe South,NG03603
2.30370606362,0.20871246901,Qua'an Pan,NG032014,Quaan Pan,,,Plateau,NG032,Nigeria,NG,2016-11-29,2019-04-17,,Plateau South,NG03203
2.25330514723,0.19944811039,Rabah,NG034012,Rabah,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto East,NG03401
2.97807325999,0.30377117870,Rafi,NG027020,Rafi,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger East,NG02701
0.99983211636,0.04286767515,Rano,NG020032,Rano,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano South,NG02001
0.59487350749,0.01710223630,Remo North,NG028019,Remo North,,,Ogun,NG028,Nigeria,NG,2016-11-29,2019-04-17,,Ogun East,NG02802
3.26058633116,0.25809312000,Rijau,NG027021,Rijau,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger North,NG02702
1.24742016826,0.04038270532,Rimi,NG021030,Rimi,,,Katsina,NG021,Nigeria,NG,2016-11-29,2019-04-17,,Katsina Central,NG02101
0.85998751039,0.02214297475,Rimin Gado,NG020033,Rimin Gado,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano North,NG02003
1.58530829156,0.08480141940,Ringim,NG018023,Ringim,,,Jigawa,NG018,Nigeria,NG,2016-11-29,2019-04-17,,Jigawa North-West,NG01802
1.26671760600,0.06822944279,Riyom,NG032015,Riyom,,,Plateau,NG032,Nigeria,NG,2016-11-29,2019-04-17,,Plateau North,NG03202
1.03158517520,0.06616768316,Rogo,NG020034,Rogo,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano South,NG02001
1.05161128897,0.02530504893,Roni,NG018024,Roni,,,Jigawa,NG018,Nigeria,NG,2016-11-29,2019-04-17,,Jigawa North-West,NG01802
0.68108107975,0.02173492680,Sabon-Gari,NG019019,Sabon-Gari,,,Kaduna,NG019,Nigeria,NG,2016-11-29,2019-04-17,,Kaduna North,NG01902
1.86233463052,0.19847341891,Sabon Birni,NG034013,Sabon Birni,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto East,NG03401
1.29788871665,0.05757423964,Sabuwa,NG021031,Sabuwa,,,Katsina,NG021,Nigeria,NG,2016-11-29,2019-04-17,,Katsina South,NG02103
1.44439240754,0.11555356148,Safana,NG021032,Safana,,,Katsina,NG021,Nigeria,NG,2016-11-29,2019-04-17,,Katsina Central,NG02101
2.32221045529,0.07737325596,Sagbama,NG006006,Sagbama,,,Bayelsa,NG006,Nigeria,NG,2016-11-29,2019-04-17,,Bayelsa West,NG00603
1.63517420682,0.12019276063,Sakaba,NG022016,Sakaba,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
1.60551167713,0.11236768212,Saki East,NG031031,Saki East,,,Oyo,NG031,Nigeria,NG,2016-11-29,2019-04-17,,Oyo North,NG03102
2.04748641645,0.15439525348,Saki West,NG031032,Saki West,,,Oyo,NG031,Nigeria,NG,2016-11-29,2019-04-17,,Oyo North,NG03102
0.82236339227,0.02724063954,Sandamu,NG021033,Sandamu,,,Katsina,NG021,Nigeria,NG,2016-11-29,2019-04-17,,Katsina North,NG02102
2.10169957866,0.12292989089,Sanga,NG019020,Sanga,,,Kaduna,NG019,Nigeria,NG,2016-11-29,2019-04-17,,Kaduna South,NG01903
0.94338605446,0.03503587605,Sapele,NG010017,Sapele,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta Central,NG01001
3.15569478969,0.37598641583,Sardauna,NG035011,Sardauna,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba Central,NG03501
0.97443460734,0.04903016687,Shagamu,NG028020,Shagamu,,,Ogun,NG028,Nigeria,NG,2016-11-29,2019-04-17,,Ogun East,NG02802
1.77934886670,0.10895697533,Shagari,NG034014,Shagari,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto South,NG03403
2.70080094461,0.22443742024,Shanga,NG022017,Shanga,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
1.50863091633,0.10107747046,Shani,NG008027,Shani,,,Borno,NG008,Nigeria,NG,2016-11-29,2019-04-17,,Borno South,NG00803
1.01352769443,0.04218690535,Shanono,NG020035,Shanono,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano North,NG02003
1.58868145976,0.09938751799,Shelleng,NG002017,Shelleng,,,Adamawa,NG002,Nigeria,NG,2016-11-29,2019-04-17,,Adamawa South,NG00203
2.59710959048,0.20046335833,Shendam,NG032016,Shendam,,,Plateau,NG032,Nigeria,NG,2016-11-29,2019-04-17,,Plateau South,NG03203
1.38540444395,0.06523856192,Shinkafi,NG037011,Shinkafi,,,Zamfara,NG037,Nigeria,NG,2016-11-29,2019-04-17,,Zamfara North,NG03702
1.62942701890,0.11355481015,Shira,NG005016,Shira,,,Bauchi,NG005,Nigeria,NG,2016-11-29,2019-04-17,,Bauchi North,NG00502
4.34022001483,0.43140111026,Shiroro,NG027022,Shiroro,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger East,NG02701
1.47647121512,0.07148969708,Shomgom,NG016010,Shomgom,,,Gombe,NG016,Nigeria,NG,2016-11-29,2019-04-17,,Gombe South,NG01603
0.13782012677,0.00091428575,Shomolu,NG025019,Shomolu,,,Lagos,NG025,Nigeria,NG,2016-11-29,2019-04-17,,Lagos East,NG02503
1.03155109765,0.06651657650,Silame,NG034015,Silame,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto North,NG03402
1.87217354438,0.18592756636,Soba,NG019021,Soba,,,Kaduna,NG019,Nigeria,NG,2016-11-29,2019-04-17,,Kaduna North,NG01902
0.26077969773,0.00333550299,Sokoto North,NG034016,Sokoto North,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto North,NG03402
0.22197403667,0.00237807028,Sokoto South,NG034017,Sokoto South,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto North,NG03402
2.75705667721,0.33285812436,Song,NG002018,Song,,,Adamawa,NG002,Nigeria,NG,2016-11-29,2019-04-17,,Adamawa Central,NG00201
2.57933494389,0.22065931377,Southern Ijaw,NG006007,Southern Ijaw,,,Bayelsa,NG006,Nigeria,NG,2016-11-29,2019-04-17,,Bayelsa Central,NG00601
1.52822079955,0.10256061114,Sule-Tankarkar,NG018025,Sule-Tankarkar,,,Jigawa,NG018,Nigeria,NG,2016-11-29,2019-04-17,,Jigawa North-West,NG01802
0.50146044712,0.01062606996,Suleja,NG027023,Suleja,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger East,NG02701
1.48884113383,0.10347563855,Sumaila,NG020036,Sumaila,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano South,NG02001
1.86297598894,0.13007707980,Suru,NG022018,Suru,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi North,NG02202
0.21376485007,0.00159777246,Surulere,NG025020,Surulere,,,Lagos,NG025,Nigeria,NG,2016-11-29,2019-04-17,,Lagos Central,NG02502
1.32691998569,0.08504065450,Surulere,NG031033,Surulere,,,Oyo,NG031,Nigeria,NG,2016-11-29,2019-04-17,,Oyo Central,NG03101
0.67094265448,0.01987492929,Tafa,NG027024,Tafa,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger East,NG02701
3.65184692525,0.20232117959,Tafawa-Balewa,NG005017,Tafawa-Balewa,,,Bauchi,NG005,Nigeria,NG,2016-11-29,2019-04-17,,Bauchi South,NG00503
0.50808400744,0.01308867907,Tai,NG033023,Tai,,,Rivers,NG033,Nigeria,NG,2016-11-29,2019-04-17,,Rivers South East,NG03302
1.27418103140,0.04956670287,Takai,NG020037,Takai,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano South,NG02001
2.91760253247,0.19535699984,Takum,NG035012,Takum,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba South,NG03503
1.55234562170,0.12183576654,Talata Mafara,NG037012,Talata Mafara,,,Zamfara,NG037,Nigeria,NG,2016-11-29,2019-04-17,,Zamfara North,NG03702
2.44070622974,0.15286502364,Tambuwal,NG034018,Tambuwal,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto South,NG03403
1.92343498682,0.19829091162,Tangaza,NG034019,Tangaza,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto North,NG03402
0.22219214914,0.00221544363,Tarauni,NG020038,Tarauni,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano Central,NG02002
0.83429098689,0.03912673376,Tarka,NG007020,Tarka,,,Benue,NG007,Nigeria,NG,2016-11-29,2019-04-17,,Benue North West,NG00702
2.90318584160,0.37597363462,Tarmua,NG036015,Tarmua,,,Yobe,NG036,Nigeria,NG,2016-11-29,2019-04-17,,Yobe East,NG03601
1.23874793077,0.05448723716,Taura,NG018026,Taura,,,Jigawa,NG018,Nigeria,NG,2016-11-29,2019-04-17,,Jigawa North-West,NG01802
0.60972696960,0.01582765150,Tofa,NG020039,Tofa,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano North,NG02003
3.70858928293,0.56787104253,Toro,NG005018,Toro,,,Bauchi,NG005,Nigeria,NG,2016-11-29,2019-04-17,,Bauchi South,NG00503
2.43878760733,0.24482830499,Toto,NG026012,Toto,,,Nasarawa,NG026,Nigeria,NG,2016-11-29,2019-04-17,,Nassarawa West,NG02603
3.36082157198,0.45743722074,Toungo,NG002019,Toungo,,,Adamawa,NG002,Nigeria,NG,2016-11-29,2019-04-17,,Adamawa South,NG00203
1.95026895686,0.15019064914,Tsafe,NG037013,Tsafe,,,Zamfara,NG037,Nigeria,NG,2016-11-29,2019-04-17,,Zamfara Central,NG03701
0.94959211158,0.04451758778,Tsanyawa,NG020040,Tsanyawa,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano North,NG02003
2.09148127190,0.10157352007,Tudun Wada,NG020041,Tudun Wada,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano South,NG02001
1.80245728194,0.19119915341,Tureta,NG034020,Tureta,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto South,NG03403
0.73431386007,0.02102049054,Udenu,NG014015,Udenu,,,Enugu,NG014,Nigeria,NG,2016-11-29,2019-04-17,,Enugu North,NG01401
1.57096206784,0.07282774642,Udi,NG014016,Udi,,,Enugu,NG014,Nigeria,NG,2016-11-29,2019-04-17,,Enugu West,NG01403
0.62583075084,0.01353123225,Udu,NG010018,Udu,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta Central,NG01001
0.34000251642,0.00478349767,Udung Uko,NG003027,Udung Uko,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom South,NG00303
2.00207013589,0.06781435807,Ughelli North,NG010019,Ughelli North,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta Central,NG01001
2.20150233055,0.06281904255,Ughelli South,NG010020,Ughelli South,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta Central,NG01001
0.49428998954,0.01027434026,Ugwunagbo,NG001012,Ugwunagbo,,,Abia,NG001,Nigeria,NG,2016-11-29,2019-04-17,,Abia South,NG00103
1.71313687914,0.16279111149,Uhunmwonde,NG012018,Uhunmwonde,,,Edo,NG012,Nigeria,NG,2016-11-29,2019-04-17,,Edo South,NG01201
0.56835076226,0.01779701350,Ukanafun,NG003028,Ukanafun,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom North West,NG00302
1.62604504893,0.14616697849,Ukum,NG007021,Ukum,,,Benue,NG007,Nigeria,NG,2016-11-29,2019-04-17,,Benue North East,NG00701
0.85562375198,0.02306330249,Ukwa East,NG001013,Ukwa East,,,Abia,NG001,Nigeria,NG,2016-11-29,2019-04-17,,Abia South,NG00103
0.77976441523,0.02261420141,Ukwa West,NG001014,Ukwa West,,,Abia,NG001,Nigeria,NG,2016-11-29,2019-04-17,,Abia South,NG00103
0.80069578140,0.03337403759,Ukwuani,NG010021,Ukwuani,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta North,NG01002
0.81512142137,0.03006151619,Umu-Nneochi,NG001017,Umu-Nneochi,,,Abia,NG001,Nigeria,NG,2016-11-29,2019-04-17,,Abia North,NG00102
0.79026438256,0.01856751439,Umuahia North,NG001015,Umuahia North,,,Abia,NG001,Nigeria,NG,2016-11-29,2019-04-17,,Abia Central,NG00101
0.49130085627,0.01103816753,Umuahia South,NG001016,Umuahia South,,,Abia,NG001,Nigeria,NG,2016-11-29,2019-04-17,,Abia Central,NG00101
0.89145468619,0.01850218755,Ungogo,NG020042,Ungogo,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano Central,NG02002
0.41632035741,0.00878996154,Unuimo,NG017027,Unuimo,,,Imo,NG017,Nigeria,NG,2016-11-29,2019-04-17,,Imo North,NG01702
0.85955786992,0.02827063568,Uruan,NG003029,Uruan,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom North East,NG00301
0.51902576852,0.00943816245,Urue-Offong/Oruko,NG003030,Urue-Offong/Oruko,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom South,NG00303
1.86697701679,0.11294674550,Ushongo,NG007022,Ushongo,,,Benue,NG007,Nigeria,NG,2016-11-29,2019-04-17,,Benue North East,NG00701
1.74231207549,0.12236428824,Ussa,NG035013,Ussa,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba South,NG03503
0.49860404446,0.00917674027,Uvwie,NG010022,Uvwie,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta Central,NG01001
0.96898098246,0.01497429404,Uyo,NG003031,Uyo,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom North East,NG00301
1.63215927913,0.06884661899,Uzo-Uwani,NG014017,Uzo-Uwani,,,Enugu,NG014,Nigeria,NG,2016-11-29,2019-04-17,,Enugu North,NG01401
1.34155613723,0.07999777952,Vandeikya,NG007023,Vandeikya,,,Benue,NG007,Nigeria,NG,2016-11-29,2019-04-17,,Benue North East,NG00701
1.25312435524,0.05528811936,Wamako,NG034021,Wamako,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto North,NG03402
1.46236906016,0.09952730564,Wamba,NG026013,Wamba,,,Nasarawa,NG026,Nigeria,NG,2016-11-29,2019-04-17,,Nassarawa North,NG02602
0.80031385917,0.03018979050,Warawa,NG020043,Warawa,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano Central,NG02002
0.92037289350,0.05452664294,Warji,NG005019,Warji,,,Bauchi,NG005,Nigeria,NG,2016-11-29,2019-04-17,,Bauchi Central,NG00501
2.38700361599,0.14991137682,Warri North,NG010023,Warri North,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta South,NG01003
1.40412007892,0.04780948050,Warri South,NG010024,Warri South,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta South,NG01003
2.14885605865,0.13833964343,Warri South West,NG010025,Warri South West,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta South,NG01003
3.67794217463,0.33923461365,Wasagu/Danko,NG022019,Wasagu/Danko,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
2.92231480486,0.40952298188,Wase,NG032017,Wase,,,Plateau,NG032,Nigeria,NG,2016-11-29,2019-04-17,,Plateau South,NG03203
1.06850464098,0.03002242935,Wudil,NG020044,Wudil,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano South,NG02001
3.08621207744,0.32282483242,Wukari,NG035014,Wukari,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba South,NG03503
1.36308478045,0.05674495515,Wurno,NG034022,Wurno,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto East,NG03401
2.31180106593,0.14918750544,Wushishi,NG027025,Wushishi,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger North,NG02702
1.08540012840,0.06397044703,Yabo,NG034023,Yabo,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto South,NG03403
2.09732539812,0.12084048908,Yagba East,NG023020,Yagba East,,,Kogi,NG023,Nigeria,NG,2016-11-29,2019-04-17,,Kogi West,NG02303
1.59407633078,0.10548495675,Yagba West,NG023021,Yagba West,,,Kogi,NG023,Nigeria,NG,2016-11-29,2019-04-17,,Kogi West,NG02303
0.97379977806,0.05381105024,Yakurr,NG009018,Yakurr,,,Cross River,NG009,Nigeria,NG,2016-11-29,2019-04-17,,Cross River Central,NG00901
2.37319998812,0.14587933842,Yala,NG009019,Yala,,,Cross River,NG009,Nigeria,NG,2016-11-29,2019-04-17,,Cross River North,NG00902
2.33355684395,0.16182106760,Yamaltu/Deba,NG016011,Yamaltu/Deba,,,Gombe,NG016,Nigeria,NG,2016-11-29,2019-04-17,,Gombe Central,NG01601
0.91993102249,0.02814158858,Yankwashi,NG018027,Yankwashi,,,Jigawa,NG018,Nigeria,NG,2016-11-29,2019-04-17,,Jigawa North-West,NG01802
0.70408747447,0.01015129887,Yauri,NG022020,Yauri,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
1.38004703760,0.05563720934,Yenegoa,NG006008,Yenegoa,,,Bayelsa,NG006,Nigeria,NG,2016-11-29,2019-04-17,,Bayelsa Central,NG00601
0.27434290083,0.00522788647,Yola North,NG002020,Yola North,,,Adamawa,NG002,Nigeria,NG,2016-11-29,2019-04-17,,Adamawa Central,NG00201
1.65703758853,0.07661156927,Yola South,NG002021,Yola South,,,Adamawa,NG002,Nigeria,NG,2016-11-29,2019-04-17,,Adamawa Central,NG00201
1.82807537329,0.10461280688,Yorro,NG035015,Yorro,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba North,NG03502
3.11199746879,0.31802192039,Yunusari,NG036016,Yunusari,,,Yobe,NG036,Nigeria,NG,2016-11-29,2019-04-17,,Yobe East,NG03601
3.34155383441,0.32222961588,Yusufari,NG036017,Yusufari,,,Yobe,NG036,Nigeria,NG,2016-11-29,2019-04-17,,Yobe North,NG03602
2.55831979749,0.15810423428,Zaki,NG005020,Zaki,,,Bauchi,NG005,Nigeria,NG,2016-11-29,2019-04-17,,Bauchi North,NG00502
1.00330233482,0.04327195715,Zango,NG021034,Zango,,,Katsina,NG021,Nigeria,NG,2016-11-29,2019-04-17,,Katsina North,NG02102
1.97333942583,0.19229995895,Zango-Kataf,NG019022,Zango-Kataf,,,Kaduna,NG019,Nigeria,NG,2016-11-29,2019-04-17,,Kaduna South,NG01903
1.06411209468,0.03258624736,Zaria,NG019023,Zaria,,,Kaduna,NG019,Nigeria,NG,2016-11-29,2019-04-17,,Kaduna North,NG01902
1.18619500143,0.08446358409,Zing,NG035016,Zing,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba North,NG03502
2.61193403579,0.22353756790,Zurmi,NG037014,Zurmi,,,Zamfara,NG037,Nigeria,NG,2016-11-29,2019-04-17,,Zamfara North,NG03702
1.58045907975,0.05777613113,Zuru,NG022021,Zuru,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
